Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
10000000,-0.63687599,-1.6824785,-68.61602,47.548656,-63.456509,85.952103,-0.66193873,-1.3719801
20000000,-0.66796565,-2.4109178,-67.317787,28.929703,-68.37252,46.562584,-0.65968567,-1.9736613
30000000,-0.71070361,-3.4830418,-63.365089,8.7501879,-69.33905,-19.861881,-0.6600486,-2.9114492
40000000,-0.73847085,-4.6147304,-55.838512,-19.806456,-66.10907,-69.705971,-0.65095955,-3.9907336
50000000,-0.76733398,-5.5939231,-51.508854,-23.338142,-70.103554,-118.15981,-0.65269268,-5.0112281
60000000,-0.79056686,-6.531847,-48.861485,-25.661837,-70.282867,-133.75218,-0.65364611,-6.0258703
70000000,-0.81170392,-7.3063455,-48.175205,-20.361425,-76.800552,153.03235,-0.66658825,-6.971837
80000000,-0.82315773,-8.2180462,-45.709286,-20.928152,-69.479439,-175.98218,-0.6687516,-7.9735603
90000000,-0.83097577,-9.130909,-43.716476,-21.590803,-67.908989,172.16194,-0.66906458,-8.9783287
100000000,-0.84023589,-12.840148,-38.763439,-25.194504,-70.590019,-157.49304,-0.66873652,-12.977644
200000000,-0.84260678,-19.391085,-32.202408,-31.910494,-70.027443,-162.25815,-0.67066228,-19.963438
300000000,-0.84256655,-28.891922,-24.492023,-41.875072,-69.136536,-153.98625,-0.67490512,-29.950308
400000000,-0.84197384,-38.62867,-19.235115,-52.969269,-62.488102,-168.39856,-0.68300802,-39.946312
500000000,-0.86390084,-48.712299,-15.039779,-66.012207,-56.274403,155.81894,-0.69764555,-49.963692
600000000,-1.008641,-58.176998,-12.835239,-81.495674,-52.44236,134.87703,-0.71391851,-59.929882
700000000,-1.0869859,-67.597954,-10.808025,-92.021561,-49.836544,122.43976,-0.73106045,-69.963371
800000000,-1.1551566,-76.875381,-9.1734982,-100.72804,-47.889286,112.46167,-0.7539286,-80.050407
900000000,-1.1247215,-86.892197,-6.5309896,-107.0863,-45.06184,106.85173,-0.78527009,-90.256599
1000000000,-1.1883587,-97.028831,-4.456387,-118.25917,-42.635685,94.997124,-0.8300947,-100.49062
1100000000,-1.2826594,-107.20196,-2.6845047,-129.82474,-40.559837,82.863258,-0.88209456,-110.72918
1200000000,-1.4006885,-117.44572,-1.0936646,-141.61127,-38.844517,71.341087,-0.95041275,-121.03266
1300000000,-1.5496418,-127.82427,0.36663947,-153.65294,-37.176624,58.777336,-1.0352142,-131.38255
1400000000,-1.7424182,-138.39915,1.7379185,-166.08479,-35.679897,46.48019,-1.1417023,-141.78671
1500000000,-2.002852,-149.23746,3.0493205,-179.14816,-34.216354,33.967045,-1.2806704,-152.20425
1600000000,-2.3958926,-160.44901,4.3328023,166.57967,-32.884556,20.364695,-1.4729995,-162.56508
1700000000,-3.1368601,-171.96016,5.5671759,149.50035,-31.55809,3.8825941,-1.7566417,-172.53006
1800000000,-4.6431589,-178.84245,6.2283282,125.9202,-30.78961,-18.981211,-2.0611467,179.18433
1900000000,-5.0171638,-178.09679,3.82654,102.299,-32.941559,-40.593327,-1.9825879,171.47729
2000000000,-4.4583755,-179.47551,1.8060318,101.76978,-34.813343,-41.083561,-1.7191417,162.10518
2100000000,-3.0046275,173.31367,1.1209031,109.57745,-35.382034,-33.624638,-1.4491161,150.4501
2200000000,-2.5610068,158.25108,3.6721408,118.54337,-32.88866,-25.917128,-1.5632263,137.84459
2300000000,-2.7130523,145.49391,5.853076,107.30309,-30.71332,-36.53463,-1.8180124,126.29543
2400000000,-2.9817412,134.15974,7.1529737,94.734482,-29.42325,-48.092281,-2.0977113,115.22211
2500000000,-3.2933738,123.57114,8.1045361,82.305656,-28.450085,-59.756935,-2.3943448,104.36994
2600000000,-3.6368754,113.50168,8.8743362,70.097908,-27.654444,-71.215385,-2.7174785,93.658363
2700000000,-4.0069685,103.75891,9.5246744,58.028954,-26.966196,-82.617523,-3.0662165,83.028412
2800000000,-4.4019876,94.36364,10.090019,46.080189,-26.380184,-93.846802,-3.4479535,72.454849
2900000000,-4.8172836,85.232635,10.586195,34.194942,-25.843811,-104.97546,-3.8629889,61.921555
3000000000,-5.2599564,76.41552,11.02334,22.410286,-25.367018,-115.94939,-4.3162441,51.473251
3100000000,-5.7232656,67.871529,11.408346,10.686876,-24.959454,-126.89349,-4.8066893,41.113331
3200000000,-6.2070546,59.641464,11.745026,-0.95301276,-24.604721,-137.67365,-5.3366375,30.85692
3300000000,-6.701571,51.773403,12.041133,-12.514739,-24.2822,-148.45554,-5.9059219,20.737267
3400000000,-7.2058477,44.30534,12.300329,-23.965229,-23.986614,-159.14153,-6.5170274,10.759962
3500000000,-7.7063246,37.178886,12.52732,-35.327366,-23.718521,-169.65758,-7.1631575,0.99121445
3600000000,-8.2036562,30.439571,12.723117,-46.585155,-23.499283,179.88446,-7.8488579,-8.5815554
3700000000,-8.6844482,23.987671,12.890951,-57.757057,-23.305195,169.59705,-8.574893,-17.895008
3800000000,-9.1440296,17.905958,13.034419,-68.807304,-23.145319,159.37538,-9.3407621,-26.962399
3900000000,-9.5735092,12.067633,13.154655,-79.750557,-22.995028,149.39655,-10.131824,-35.735245
4000000000,-9.9661751,6.5170183,13.254931,-90.568962,-22.871279,139.43869,-10.947046,-44.159836
4100000000,-10.319084,1.093717,13.334901,-101.28378,-22.763699,129.70609,-11.78017,-52.253788
4200000000,-10.620111,-4.2610068,13.400358,-111.89545,-22.672281,119.95887,-12.637733,-59.964798
4300000000,-10.874753,-9.6361694,13.45195,-122.40768,-22.596231,110.53074,-13.487809,-67.260811
4400000000,-11.088364,-15.133355,13.492214,-132.81412,-22.527603,100.98305,-14.348284,-74.14801
4500000000,-11.266703,-20.74016,13.522452,-143.1209,-22.482397,91.597382,-15.189998,-80.690575
4600000000,-11.419936,-26.52635,13.54505,-153.32431,-22.432257,82.171356,-16.003794,-86.927567
4700000000,-11.549617,-32.459789,13.559886,-163.43353,-22.385504,72.943214,-16.756779,-92.78923
4800000000,-11.664671,-38.646507,13.569489,-173.46169,-22.339048,63.824753,-17.460085,-98.397697
4900000000,-11.773909,-45.095131,13.573534,176.59586,-22.300058,54.839226,-18.114985,-103.9453
5000000000,-11.87761,-51.739838,13.575622,166.7182,-22.269032,45.872433,-18.7094,-109.37784
5100000000,-11.98301,-58.554817,13.572402,156.92036,-22.24095,36.93729,-19.220745,-114.8316
5200000000,-12.077391,-65.5364,13.566532,147.175,-22.226347,28.010334,-19.661949,-120.22559
5300000000,-12.179686,-72.78997,13.557254,137.49361,-22.207941,19.179701,-20.008482,-125.86696
5400000000,-12.293481,-80.180916,13.545355,127.87606,-22.190144,10.444838,-20.304777,-131.4449
5500000000,-12.412011,-87.660439,13.531543,118.31478,-22.166786,1.8414824,-20.54488,-137.15131
5600000000,-12.527214,-95.235435,13.51446,108.81432,-22.153458,-6.6290808,-20.754601,-143.14418
5700000000,-12.631877,-102.97618,13.498147,99.353531,-22.144009,-15.204862,-20.902498,-149.4108
5800000000,-12.749398,-110.86689,13.478405,89.936058,-22.13118,-23.76738,-21.024643,-155.88008
5900000000,-12.868041,-118.76151,13.458972,80.558159,-22.125254,-32.299877,-21.130695,-162.23161
6000000000,-12.985626,-126.69277,13.437596,71.216194,-22.119221,-40.600426,-21.185308,-168.80624
6100000000,-13.095037,-134.75894,13.413521,61.904671,-22.124048,-48.971539,-21.197767,-175.5464
6200000000,-13.202042,-142.94165,13.386376,52.619392,-22.120239,-57.391293,-21.172581,177.64291
