Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
5100000000,-12.118016,-58.742374,13.675723,156.8535,-22.264727,36.770111,-19.260635,-116.05878
5200000000,-12.211513,-65.728935,13.67006,147.10149,-22.236345,27.952976,-19.721693,-121.54535
5300000000,-12.316173,-72.961319,13.661537,137.4147,-22.216738,19.159283,-20.094664,-127.25053
5400000000,-12.431767,-80.314766,13.64926,127.78812,-22.203976,10.469257,-20.416487,-132.85345
5500000000,-12.549355,-87.777405,13.635549,118.22318,-22.198746,1.8716922,-20.682627,-138.56819
5600000000,-12.660815,-95.337318,13.617347,108.72131,-22.183533,-6.7339311,-20.912783,-144.45424
5700000000,-12.762505,-103.04549,13.601171,99.257248,-22.161623,-15.325017,-21.08777,-150.69316
5800000000,-12.882633,-110.89178,13.58141,89.834366,-22.153812,-23.807793,-21.229319,-157.08348
5900000000,-13.005578,-118.73115,13.562613,80.450905,-22.136555,-32.186432,-21.346701,-163.44533
6000000000,-13.12334,-126.67896,13.540775,71.105408,-22.133957,-40.560642,-21.398376,-169.94731
6100000000,-13.238519,-134.74562,13.515932,61.789711,-22.113241,-49.045425,-21.415094,-176.63742
6200000000,-13.349792,-142.93146,13.488997,52.503765,-22.119385,-57.452744,-21.405378,176.56293
6300000000,-13.453418,-150.97679,13.460447,43.26643,-22.115469,-65.882301,-21.399401,169.99284
6400000000,-13.524165,-158.83469,13.434949,34.080193,-22.125002,-74.200287,-21.358261,163.45927
6500000000,-13.58217,-166.82982,13.408352,24.917803,-22.121292,-82.517723,-21.298258,156.9874
6600000000,-13.634264,-174.98918,13.382187,15.769186,-22.111441,-90.753738,-21.237185,150.32632
6700000000,-13.683167,176.71419,13.354459,6.6225948,-22.100714,-98.967712,-21.18779,143.60744
6800000000,-13.72684,168.6516,13.323972,-2.5001585,-22.092318,-107.23745,-21.154057,136.69804
6900000000,-13.75985,160.74063,13.290125,-11.590736,-22.091747,-115.4517,-21.146118,130.01991
7000000000,-13.764258,152.90129,13.255361,-20.634823,-22.09741,-123.6179,-21.117739,123.52893
7100000000,-13.748567,145.03621,13.223847,-29.648575,-22.101183,-131.78148,-21.069904,117.2998
7200000000,-13.705684,137.22119,13.193781,-38.626617,-22.113922,-139.93642,-20.974752,111.05249
7300000000,-13.647673,129.33122,13.165567,-47.602661,-22.105289,-148.09306,-20.851158,104.75078
7400000000,-13.565397,121.51188,13.137851,-56.559471,-22.099819,-156.12079,-20.712374,98.459084
7500000000,-13.478817,113.64663,13.110109,-65.523018,-22.090773,-164.10376,-20.566362,92.072365
7600000000,-13.396125,105.92573,13.080923,-74.470352,-22.084438,-172.14232,-20.421438,85.696571
7700000000,-13.291212,98.25946,13.050043,-83.394806,-22.078274,179.81993,-20.245686,79.338326
7800000000,-13.182937,90.573662,13.017544,-92.312836,-22.072138,171.75391,-20.076752,72.888329
7900000000,-13.0723,82.922241,12.985122,-101.20647,-22.075693,163.73561,-19.914837,66.462563
8000000000,-12.983832,75.341118,12.949558,-110.09171,-22.089905,155.66563,-19.787563,59.830471
