Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
10000000,-0.54955506,-1.5357819,-60.112034,-85.87851,-59.638397,-16.483801,-0.53850585,-1.3414398
20000000,-0.57539129,-2.3039372,-59.741257,-61.464115,-62.026363,42.103966,-0.53930259,-1.977634
30000000,-0.60957772,-3.3777821,-58.364079,-42.839298,-66.296356,105.97107,-0.54048425,-2.9388835
40000000,-0.63040572,-4.38624,-52.44772,-30.22942,-63.453953,66.713219,-0.54398787,-3.971673
50000000,-0.65270036,-5.3219366,-49.730732,-34.18401,-62.922226,27.828743,-0.54771584,-4.9771843
60000000,-0.66986597,-6.2576385,-47.223763,-35.981133,-63.026131,9.9737091,-0.55172044,-5.9865398
70000000,-0.69248152,-7.1611986,-46.296585,-30.873281,-69.886299,38.122581,-0.55347055,-6.970479
80000000,-0.70024323,-8.0890045,-44.374302,-34.00666,-72.404594,107.7159,-0.55523515,-7.9663792
90000000,-0.70602685,-9.0160732,-42.688736,-33.747025,-71.217758,138.70445,-0.55590701,-8.9713345
100000000,-0.71013439,-12.784678,-38.121864,-36.004482,-74.321846,-160.37358,-0.55896777,-12.995317
200000000,-0.71716374,-19.443003,-31.845886,-40.005142,-70.921883,-178.15852,-0.56205934,-20.031961
300000000,-0.72323364,-29.046875,-24.497765,-47.029434,-67.543457,-179.1611,-0.56877649,-30.07609
400000000,-0.73260087,-38.83535,-19.323845,-56.797096,-59.907475,157.75844,-0.57991117,-40.145966
500000000,-0.76718116,-48.969883,-15.151482,-69.324074,-55.572834,151.9976,-0.59994686,-50.249836
600000000,-0.89576966,-58.497807,-12.811718,-83.44635,-52.685841,133.81308,-0.62372774,-60.295013
700000000,-0.97406012,-67.933418,-10.775642,-93.75145,-49.528183,122.58984,-0.64903724,-70.410294
800000000,-1.0352249,-77.169868,-9.1293325,-101.9383,-47.4869,111.89401,-0.67642623,-80.554718
900000000,-1.022068,-87.122246,-6.6183791,-108.97536,-44.481857,105.09543,-0.71257526,-90.802292
1000000000,-1.0799922,-97.194649,-4.5620227,-119.8843,-42.324265,92.951889,-0.76176333,-101.04576
1100000000,-1.1646483,-107.32872,-2.7891073,-131.29866,-40.349373,81.323112,-0.82261091,-111.33867
1200000000,-1.275141,-117.53098,-1.190346,-142.97006,-38.459564,69.744034,-0.89625168,-121.67283
1300000000,-1.4183674,-127.85766,0.27999857,-154.94469,-36.78968,57.641243,-0.98925096,-132.04811
1400000000,-1.6038705,-138.35934,1.6642205,-167.33864,-35.229755,45.453766,-1.105207,-142.43799
1500000000,-1.8600912,-149.12759,2.9903166,179.56026,-33.86042,32.767189,-1.2569938,-152.86766
1600000000,-2.2580366,-160.30186,4.2891731,165.1264,-32.456036,18.871265,-1.463272,-163.21521
1700000000,-3.0298429,-171.57349,5.5156016,147.65559,-31.195995,1.9950247,-1.7661328,-173.10394
1800000000,-4.4741688,-177.36929,6.0389476,123.50719,-30.587374,-21.32325,-2.055088,178.79626
1900000000,-4.7305346,-177.18687,3.4945052,102.90685,-32.919453,-40.679161,-1.9595416,170.85587
2000000000,-4.1328783,-179.07295,1.6341513,102.43288,-34.578148,-41.131905,-1.6946311,161.26888
2100000000,-2.7383144,172.52684,1.1180108,110.4943,-34.968266,-33.292698,-1.4573146,149.29729
2200000000,-2.3997543,158.02171,3.8112419,116.36264,-32.3405,-27.853134,-1.6019518,136.77278
2300000000,-2.5485044,145.61395,5.8489337,105.26154,-30.373787,-38.285889,-1.8711673,125.21304
2400000000,-2.8130472,134.47481,7.1144872,92.866692,-29.098505,-50.069614,-2.1635139,114.09207
2500000000,-3.1235387,124.01404,8.0587721,80.489082,-28.155613,-61.832043,-2.4750566,103.17009
2600000000,-3.4693434,114.01514,8.8217421,68.27153,-27.329056,-73.32959,-2.8128276,92.385002
2700000000,-3.8416185,104.34942,9.4679966,56.162231,-26.653502,-84.470566,-3.1792428,81.698524
2800000000,-4.2338033,95.043938,10.029152,44.156399,-26.030479,-95.63105,-3.5811534,71.10675
2900000000,-4.6528769,86.045853,10.519287,32.239952,-25.516415,-106.67639,-4.0146022,60.587837
3000000000,-5.0906897,77.342567,10.948791,20.396856,-25.066296,-117.71583,-4.4889679,50.170498
3100000000,-5.5525985,68.907219,11.32411,8.6299858,-24.6661,-128.80501,-4.9996037,39.883389
3200000000,-6.0320311,60.810322,11.652843,-3.0726635,-24.319754,-139.75682,-5.5519733,29.736055
3300000000,-6.5227757,53.128994,11.940392,-14.66659,-24.015669,-150.61723,-6.1409416,19.717272
3400000000,-7.0145478,45.830326,12.190181,-26.149986,-23.741842,-161.13847,-6.7709866,9.866127
3500000000,-7.4961634,38.832924,12.407345,-37.539005,-23.490591,-171.61194,-7.4398255,0.23641948
3600000000,-7.9665437,32.180466,12.596332,-48.826992,-23.262135,178.03168,-8.1521406,-9.1477976
3700000000,-8.4224758,25.852797,12.75851,-60.011341,-23.072071,167.75946,-8.8993025,-18.27247
3800000000,-8.8504343,19.935694,12.894828,-71.06218,-22.927475,157.57632,-9.6878138,-27.115929
3900000000,-9.2393532,14.237704,13.007878,-82.020164,-22.788441,147.44861,-10.499709,-35.608032
4000000000,-9.5857248,8.721303,13.098876,-92.847595,-22.683468,137.41232,-11.34682,-43.720116
4100000000,-9.8889351,3.2669489,13.17436,-103.57742,-22.578711,127.52716,-12.198171,-51.410091
4200000000,-10.143888,-2.1403966,13.235232,-114.18661,-22.48679,117.83538,-13.071396,-58.708973
4300000000,-10.356339,-7.5747995,13.28229,-124.69405,-22.4013,108.2821,-13.945121,-65.555977
4400000000,-10.526194,-13.095902,13.316591,-135.07977,-22.338171,98.786079,-14.812704,-71.833069
4500000000,-10.672591,-18.794279,13.34091,-145.37498,-22.292614,89.369896,-15.640095,-77.700279
4600000000,-10.792936,-24.651608,13.361842,-155.57912,-22.236937,80.117966,-16.41519,-83.12352
4700000000,-10.897614,-30.735718,13.374257,-165.69836,-22.203606,70.98336,-17.153961,-88.241318
4800000000,-10.984004,-36.976547,13.383865,-175.72429,-22.157618,61.887325,-17.826387,-92.991684
4900000000,-11.06323,-43.425331,13.387586,174.32864,-22.127428,52.847214,-18.386827,-97.603241
5000000000,-11.13971,-50.14122,13.390013,164.45345,-22.086449,43.808075,-18.84996,-102.40395
