Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
10000000,-0.48874962,-1.7050008,-61.08931,-38.204788,-59.221783,-59.70414,-0.48256814,-1.3751922
20000000,-0.51452726,-2.3692787,-60.047775,-48.918667,-62.221272,-111.48934,-0.48323262,-1.9871407
30000000,-0.54884088,-3.3687336,-58.403809,-56.406807,-65.668404,-130.87427,-0.48568797,-2.9421952
40000000,-0.57794297,-4.4283781,-52.150963,-39.202969,-60.125793,166.93246,-0.48816082,-3.929544
50000000,-0.59849167,-5.3864365,-49.351189,-42.041912,-62.106903,140.7486,-0.49027196,-4.9438524
60000000,-0.61483365,-6.3189383,-46.519703,-47.060234,-62.885193,47.39225,-0.49089378,-5.9595881
70000000,-0.62241203,-7.1115532,-45.654812,-41.219784,-73.725502,-25.313326,-0.49264038,-6.9774532
80000000,-0.63083076,-8.0511866,-43.980381,-41.042576,-72.447052,-27.935337,-0.49310589,-7.9918857
90000000,-0.63582605,-8.9945841,-42.423744,-41.671181,-74.122597,-40.714645,-0.49352869,-9.0000877
100000000,-0.64433163,-12.813025,-37.912178,-42.36142,-73.341988,4.2374883,-0.4948616,-13.020981
200000000,-0.65454257,-19.523054,-31.879923,-44.867947,-72.667557,37.534351,-0.49977085,-20.053179
300000000,-0.67054796,-29.182783,-24.743565,-50.528732,-68.182426,117.4998,-0.50788683,-30.118317
400000000,-0.69082212,-39.001938,-19.614956,-59.215595,-60.599174,154.5688,-0.52015352,-40.202824
500000000,-0.73911726,-49.103588,-15.467755,-71.300926,-55.557556,146.88463,-0.54028964,-50.314495
600000000,-0.86447752,-58.62167,-13.078181,-84.734177,-52.28067,131.14119,-0.56316316,-60.386372
700000000,-0.94502741,-68.05751,-11.027855,-94.89534,-49.131039,121.18475,-0.58925867,-70.495209
800000000,-1.0061415,-77.31768,-9.3701181,-102.8393,-47.247723,111.61237,-0.61998814,-80.662544
900000000,-1.0056592,-87.247437,-6.9103193,-110.19397,-44.302742,103.88181,-0.66116476,-90.924385
1000000000,-1.0707113,-97.28286,-4.8597169,-120.93945,-41.986866,92.895889,-0.71535146,-101.21171
1100000000,-1.1620916,-107.36231,-3.0803266,-132.22752,-39.845901,80.61338,-0.77846491,-111.50818
1200000000,-1.2782236,-117.51188,-1.4749649,-143.83626,-38.137482,69.17952,-0.85735667,-121.85093
1300000000,-1.4242285,-127.81345,0.004577382,-155.80003,-36.519886,57.110081,-0.95250595,-132.2422
1400000000,-1.6165665,-138.30835,1.4016351,-168.22572,-35.00325,44.983624,-1.0743184,-142.66722
1500000000,-1.8806639,-149.07301,2.7442067,178.59816,-33.515831,31.948921,-1.2344604,-153.10422
1600000000,-2.298506,-160.18095,4.0563364,163.97597,-32.145554,17.616316,-1.4560808,-163.45067
1700000000,-3.1071067,-171.22791,5.2726417,146.06866,-30.899229,0.30602336,-1.7730124,-173.22986
1800000000,-4.4577036,-176.1008,5.6495438,121.41544,-30.443897,-23.535343,-2.0406022,178.85931
1900000000,-4.6274285,-176.47906,3.072058,102.99159,-32.823349,-40.995979,-1.9274327,170.84955
2000000000,-3.9986808,-178.86087,1.291356,102.65951,-34.373238,-41.280621,-1.6604904,161.14723
2100000000,-2.7058647,171.74162,0.91157275,111.10049,-34.650867,-33.128986,-1.4488996,149.0139
2200000000,-2.4465399,157.71451,3.6240139,114.83512,-31.98477,-29.543322,-1.6122462,136.54832
2300000000,-2.6033754,145.5477,5.5789099,103.90761,-30.105972,-39.814449,-1.8810227,124.95069
2400000000,-2.8632038,134.47862,6.8385611,91.566376,-28.812315,-51.403866,-2.1836715,113.75527
2500000000,-3.1717117,124.06561,7.7785907,79.170189,-27.828955,-62.823505,-2.5102265,102.76383
2600000000,-3.5132813,114.13744,8.5419531,66.918892,-27.027185,-74.391258,-2.8672593,91.934387
2700000000,-3.8831666,104.53508,9.1855335,54.767677,-26.369673,-85.82399,-3.2532058,81.207214
2800000000,-4.2763643,95.292007,9.741703,42.71944,-25.760986,-97.26992,-3.6732643,70.577866
2900000000,-4.687253,86.351166,10.225195,30.724722,-25.249285,-108.41231,-4.1307583,60.042622
3000000000,-5.1224003,77.739105,10.648419,18.835802,-24.79731,-119.3679,-4.6297736,49.640007
3100000000,-5.5718265,69.413559,11.018263,7.0157905,-24.417154,-130.34528,-5.1663675,39.363167
