Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
10.0000,-4.240295E+001,6.771870E+001,-8.412426E-002,-3.523929E-001,-8.447596E-002,-3.485782E-001,-4.045838E+001,6.396269E+001
20.0000,-4.297763E+001,-5.046227E+000,-9.513881E-002,-6.044855E-001,-9.341875E-002,-5.702449E-001,-4.208993E+001,-6.211152E+000
30.0000,-4.962207E+001,9.245138E+000,-9.304188E-002,-8.522547E-001,-9.068533E-002,-8.233209E-001,-4.910484E+001,-6.688750E+000
40.0000,-4.534697E+001,4.486506E+001,-9.626216E-002,-1.118684E+000,-9.480341E-002,-1.092795E+000,-4.668155E+001,3.367654E+001
50.0000,-4.317038E+001,2.300423E+001,-1.039690E-001,-1.324749E+000,-9.438896E-002,-1.324506E+000,-4.292360E+001,3.381333E+001
100.0000,-4.213915E+001,7.633468E+000,-1.179753E-001,-2.508858E+000,-1.174056E-001,-2.514426E+000,-4.101080E+001,1.195073E+001
150.0000,-4.064476E+001,-1.510232E+000,-1.348025E-001,-3.671399E+000,-1.317076E-001,-3.666949E+000,-3.957482E+001,1.658321E+000
200.0000,-3.953765E+001,-7.889543E+000,-1.485550E-001,-4.788416E+000,-1.462778E-001,-4.786186E+000,-3.824468E+001,-6.508308E+000
250.0000,-3.841133E+001,-1.509405E+001,-1.615965E-001,-5.890357E+000,-1.610362E-001,-5.890651E+000,-3.713551E+001,-1.565360E+001
300.0000,-3.740681E+001,-2.377362E+001,-1.731871E-001,-6.978917E+000,-1.722215E-001,-6.986876E+000,-3.606054E+001,-2.210637E+001
350.0000,-3.652523E+001,-3.134789E+001,-1.834696E-001,-8.067859E+000,-1.817947E-001,-8.069759E+000,-3.513724E+001,-2.857934E+001
400.0000,-3.565753E+001,-3.984235E+001,-1.929900E-001,-9.142534E+000,-1.920461E-001,-9.152054E+000,-3.417618E+001,-3.431085E+001
450.0000,-3.492642E+001,-4.665547E+001,-2.019980E-001,-1.022536E+001,-2.009500E-001,-1.022287E+001,-3.349597E+001,-3.842546E+001
500.0000,-3.415338E+001,-5.295552E+001,-2.099234E-001,-1.128800E+001,-2.093299E-001,-1.128803E+001,-3.266050E+001,-4.390788E+001
550.0000,-3.372099E+001,-5.810748E+001,-2.169209E-001,-1.235492E+001,-2.162812E-001,-1.235329E+001,-3.197749E+001,-4.692422E+001
600.0000,-3.294051E+001,-6.276587E+001,-2.243239E-001,-1.341964E+001,-2.232348E-001,-1.342125E+001,-3.137510E+001,-5.126168E+001
650.0000,-3.240604E+001,-6.865350E+001,-2.315579E-001,-1.447627E+001,-2.306626E-001,-1.448263E+001,-3.061554E+001,-5.435157E+001
700.0000,-3.190502E+001,-7.313847E+001,-2.384744E-001,-1.554316E+001,-2.373392E-001,-1.554890E+001,-3.016264E+001,-5.678604E+001
750.0000,-3.126871E+001,-7.790622E+001,-2.445739E-001,-1.660500E+001,-2.438364E-001,-1.661004E+001,-2.956026E+001,-6.038610E+001
800.0000,-3.084763E+001,-8.260483E+001,-2.515068E-001,-1.766228E+001,-2.504894E-001,-1.766850E+001,-2.903372E+001,-6.223989E+001
850.0000,-3.034145E+001,-8.618245E+001,-2.576753E-001,-1.872270E+001,-2.565161E-001,-1.872910E+001,-2.862053E+001,-6.507758E+001
900.0000,-2.984569E+001,-9.036703E+001,-2.637603E-001,-1.977728E+001,-2.626825E-001,-1.978626E+001,-2.810670E+001,-6.747500E+001
950.0000,-2.945946E+001,-9.393926E+001,-2.696725E-001,-2.083456E+001,-2.683014E-001,-2.084390E+001,-2.776678E+001,-6.930849E+001
1000.0000,-2.904399E+001,-9.760977E+001,-2.758244E-001,-2.188540E+001,-2.748709E-001,-2.190046E+001,-2.735043E+001,-7.189770E+001
1050.0000,-2.873300E+001,-1.015609E+002,-2.814344E-001,-2.293723E+001,-2.804596E-001,-2.295038E+001,-2.699785E+001,-7.348138E+001
1100.0000,-2.838344E+001,-1.045224E+002,-2.869408E-001,-2.399000E+001,-2.861778E-001,-2.400310E+001,-2.672014E+001,-7.559949E+001
1150.0000,-2.805342E+001,-1.078945E+002,-2.931471E-001,-2.504465E+001,-2.918382E-001,-2.505564E+001,-2.638688E+001,-7.721021E+001
1200.0000,-2.781786E+001,-1.108919E+002,-2.988237E-001,-2.609411E+001,-2.973311E-001,-2.610770E+001,-2.617729E+001,-7.873049E+001
1250.0000,-2.750777E+001,-1.137114E+002,-3.043226E-001,-2.714231E+001,-3.033911E-001,-2.715668E+001,-2.592039E+001,-8.066172E+001
1300.0000,-2.727849E+001,-1.169751E+002,-3.098822E-001,-2.819148E+001,-3.087818E-001,-2.820602E+001,-2.570854E+001,-8.191337E+001
1350.0000,-2.706512E+001,-1.196990E+002,-3.156247E-001,-2.923847E+001,-3.139645E-001,-2.925697E+001,-2.554266E+001,-8.355640E+001
1400.0000,-2.685026E+001,-1.225799E+002,-3.206264E-001,-3.028605E+001,-3.192940E-001,-3.030189E+001,-2.535161E+001,-8.505537E+001
1450.0000,-2.671406E+001,-1.254668E+002,-3.248135E-001,-3.132840E+001,-3.243119E-001,-3.135194E+001,-2.522318E+001,-8.623778E+001
1500.0000,-2.655717E+001,-1.281708E+002,-3.301511E-001,-3.237246E+001,-3.289316E-001,-3.239385E+001,-2.511459E+001,-8.766064E+001
1550.0000,-2.640987E+001,-1.309819E+002,-3.349653E-001,-3.341988E+001,-3.339764E-001,-3.344322E+001,-2.498748E+001,-8.882268E+001
1600.0000,-2.631496E+001,-1.336661E+002,-3.393032E-001,-3.446578E+001,-3.389707E-001,-3.448698E+001,-2.493254E+001,-8.998720E+001
1650.0000,-2.621775E+001,-1.364248E+002,-3.435787E-001,-3.551004E+001,-3.431742E-001,-3.553026E+001,-2.487798E+001,-9.106056E+001
1700.0000,-2.616146E+001,-1.393163E+002,-3.480859E-001,-3.655386E+001,-3.477184E-001,-3.657834E+001,-2.484560E+001,-9.203825E+001
1750.0000,-2.614634E+001,-1.419789E+002,-3.510937E-001,-3.759802E+001,-3.525598E-001,-3.762218E+001,-2.486423E+001,-9.304377E+001
1800.0000,-2.611543E+001,-1.448676E+002,-3.552561E-001,-3.864174E+001,-3.563077E-001,-3.867196E+001,-2.484642E+001,-9.396272E+001
1850.0000,-2.617916E+001,-1.477317E+002,-3.583224E-001,-3.968838E+001,-3.604899E-001,-3.971442E+001,-2.492305E+001,-9.457967E+001
1900.0000,-2.617931E+001,-1.505724E+002,-3.614384E-001,-4.073177E+001,-3.641882E-001,-4.076196E+001,-2.498452E+001,-9.550842E+001
1950.0000,-2.624161E+001,-1.536461E+002,-3.646979E-001,-4.178124E+001,-3.677860E-001,-4.180545E+001,-2.506068E+001,-9.591082E+001
