Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
2500000000,-1.3054340,-86.0377731,-1.6374190,-20.7843895,-46.0934296,-117.0169983,-5.1750231,-38.4289589
2550000000,-1.3418180,-87.7550812,-3.0402009,-16.7629604,-46.3774605,-129.0274963,-4.1078401,-45.7608604
2600000000,-1.3770530,-89.4863968,-4.0245481,-11.6789703,-46.7938309,-137.7422028,-3.3202479,-52.6280289
2650000000,-1.4153690,-91.0589371,-4.6013060,-6.7654710,-47.3847809,-145.1338959,-2.7871261,-58.7978210
2700000000,-1.4561280,-92.7509766,-4.9180040,-2.9323239,-47.5558510,-151.9394989,-2.3838351,-64.2067871
2750000000,-1.5054270,-94.5584335,-5.1885982,-0.4824522,-47.8606491,-157.4355927,-2.1027131,-69.3687592
2800000000,-1.5694799,-96.2481384,-5.4486918,1.4135280,-48.2271004,-165.1078033,-1.8856410,-74.0758438
2850000000,-1.6271780,-98.1097565,-5.7652450,2.5647900,-48.5401917,-170.3574982,-1.7276959,-78.8982925
2900000000,-1.6915220,-99.8793335,-6.1859279,3.4217081,-48.5204697,-174.0391998,-1.6147630,-83.3428497
2950000000,-1.7474570,-101.7667999,-6.7315230,4.4781389,-48.9261284,-178.9134064,-1.5253520,-87.6663895
3000000000,-1.8118230,-103.4825974,-7.3877320,6.1481299,-49.0974998,179.7523041,-1.4727490,-91.7544098
3050000000,-1.8784220,-105.1531982,-8.1317863,8.6221447,-49.2397003,175.0592957,-1.4271950,-95.5886307
3100000000,-1.9617540,-106.9583969,-8.9997482,12.2455902,-49.3453293,171.6118011,-1.4195530,-99.3709030
3150000000,-2.0529139,-108.7165985,-9.9203835,17.2680492,-49.6975098,169.1591949,-1.4248490,-102.9390030
3200000000,-2.1477289,-110.7360001,-10.8622103,24.3354397,-49.7073402,167.4855042,-1.4626499,-106.6691971
3250000000,-2.2402940,-112.7174988,-11.7603302,34.0427818,-50.1060905,165.7225037,-1.5115080,-110.3246994
3300000000,-2.3441091,-115.0204010,-12.4959402,46.9659004,-50.3106003,166.1598969,-1.5625679,-114.1398010
3350000000,-2.4525599,-117.2433014,-12.7852497,62.9139900,-50.2935905,169.0283966,-1.6301450,-117.6998978
3400000000,-2.5545821,-119.5843964,-12.4483604,80.7055664,-50.1222191,167.7326050,-1.6931100,-121.2487030
3450000000,-2.6733210,-121.7543030,-11.2372599,98.8888931,-50.3571091,161.3748932,-1.7752820,-124.4997025
3500000000,-2.8138671,-123.9469986,-9.2681446,115.6003036,-50.7564507,167.2917938,-1.8687871,-127.4331970
3550000000,-2.9760630,-126.3068008,-6.6024518,128.3291016,-50.5979385,164.4393005,-1.9876530,-130.3195953
3600000000,-3.2012100,-128.9113007,-3.6059861,136.7196045,-51.0363998,166.8224945,-2.1129551,-133.1911926
3650000000,-3.4940131,-131.9360962,-0.3755221,140.3950958,-50.7573700,169.3793030,-2.2709081,-136.2153015
3700000000,-3.9158340,-135.1768036,2.8714330,139.3578949,-50.5371895,175.0538940,-2.4217539,-139.1638947
3750000000,-4.4985819,-138.1168060,5.9260068,133.3013000,-49.5654907,177.3063965,-2.5728290,-142.1067963
3800000000,-5.2341552,-139.7787018,8.5766172,122.9837036,-48.6101799,-179.0556946,-2.6839330,-144.7944031
3850000000,-5.9552150,-138.9351044,10.5686502,109.6314011,-47.1679611,-178.7252045,-2.7635550,-147.6197052
3900000000,-6.3269148,-135.8217010,11.8209400,95.2573166,-46.2661209,174.8233948,-2.8300190,-150.3914032
3950000000,-6.3242192,-133.2351990,12.4008198,82.2438507,-45.8126106,171.1356964,-2.9163229,-153.4454956
4000000000,-6.1754541,-132.3269958,12.6493797,71.7450027,-45.3359413,167.6932983,-3.0738721,-156.5567932
4025000000,-6.0958400,-132.3990936,12.7203398,67.0707169,-45.5884018,164.4183044,-3.1566410,-158.2664948
4050000000,-6.0569901,-132.8305054,12.8057299,63.1579094,-45.4424210,163.9748993,-3.2297609,-159.7805023
4075000000,-6.0313549,-133.3898926,12.7956896,59.6054688,-45.2224884,161.8708038,-3.3451891,-161.4546967
4100000000,-6.0167122,-134.1528015,12.8516197,56.0229416,-45.0700989,161.0231934,-3.4287779,-163.1217041
4125000000,-6.0371571,-134.9859924,12.8839598,53.0493889,-45.0434685,158.7852020,-3.5370519,-164.9371033
4150000000,-6.0571022,-136.0133972,12.8710899,50.0891914,-45.1566887,158.9297028,-3.6165969,-166.5509949
4175000000,-6.0992460,-137.0469971,12.9282398,47.2558403,-44.7710304,158.7465057,-3.7460451,-168.3311005
4200000000,-6.1408892,-138.0711975,12.9682102,45.0873718,-44.7152290,157.0236969,-3.8315380,-170.0209961
4225000000,-6.1861119,-139.1963043,12.9876699,42.4501610,-44.7173195,157.0639038,-3.9398429,-171.7218933
4250000000,-6.2262568,-140.1858063,13.0492001,40.0112991,-44.5969200,155.3520966,-4.0316248,-173.2805939
4275000000,-6.2934370,-141.2868042,13.0921497,38.0712891,-44.5746498,154.2678986,-4.1527758,-174.8410950
4300000000,-6.3532758,-142.2230072,13.1310101,35.8089218,-44.4864502,153.7657013,-4.2292800,-176.4497986
4325000000,-6.4294858,-143.3108063,13.1998596,33.8047218,-44.4288712,154.9450989,-4.3550949,-177.9008026
4350000000,-6.5251169,-144.0655060,13.2331696,32.0451393,-43.9086609,153.7023926,-4.4438682,-179.3262024
4375000000,-6.6086450,-144.8594971,13.2979898,30.0006905,-43.8615417,151.5709991,-4.5664592,179.1506958
4400000000,-6.7231488,-145.6793976,13.3971300,28.2437191,-43.6202507,151.9541016,-4.6614418,177.5930939
4425000000,-6.8175812,-146.5068054,13.4326897,26.5273209,-43.7888603,151.4676056,-4.8001118,176.1614990
4450000000,-6.9381380,-147.3650055,13.5264196,24.5725594,-43.5959396,150.0158997,-4.8995342,174.6452942
