Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
10000000,-0.54831815,-1.5533737,-57.755695,97.19223,-58.479527,-109.75771,-0.54148275,-1.2784749
20000000,-0.57172495,-2.3098862,-59.066753,41.006344,-60.475971,-117.42192,-0.54140729,-1.9341602
30000000,-0.60385853,-3.3700876,-58.616199,-15.207147,-64.667305,-91.322121,-0.54200381,-2.9268022
40000000,-0.61981773,-4.3214402,-52.732758,-20.756084,-60.708996,-17.61713,-0.55491805,-3.9024358
50000000,-0.64232123,-5.258163,-49.524467,-26.77492,-60.667107,73.905373,-0.55948371,-4.917644
60000000,-0.6605534,-6.2052679,-47.078098,-30.444786,-59.304428,78.998985,-0.56169432,-5.928782
70000000,-0.69311839,-7.1478319,-46.775318,-35.457066,-68.83876,3.3081818,-0.55330259,-6.9774046
80000000,-0.70087194,-8.0695763,-44.532169,-33.227806,-70.096085,-18.366142,-0.55317181,-7.9764028
90000000,-0.70565516,-8.9938507,-42.833153,-33.890522,-70.272629,-32.21204,-0.55340624,-8.9820814
100000000,-0.7095989,-12.785895,-37.977058,-35.585415,-68.333633,-76.241814,-0.55492079,-13.000285
200000000,-0.7175622,-19.462826,-31.799387,-40.082058,-66.923447,-172.26366,-0.55881989,-20.043875
300000000,-0.72423714,-29.07604,-24.443026,-47.267097,-65.604073,135.25871,-0.56796408,-30.081308
400000000,-0.73115581,-38.863045,-19.250988,-56.863327,-60.196613,143.33249,-0.57970488,-40.154442
500000000,-0.76466709,-48.995853,-15.081052,-69.367836,-56.280205,140.26303,-0.59990513,-50.242233
600000000,-0.89202791,-58.527317,-12.748379,-83.409752,-52.182182,132.36931,-0.62160003,-60.292614
700000000,-0.97115374,-67.983521,-10.712576,-93.715462,-49.44455,120.92863,-0.64711881,-70.405045
800000000,-1.0299567,-77.222252,-9.0692444,-101.89686,-47.298637,111.65825,-0.67422205,-80.560631
900000000,-1.0172801,-87.184731,-6.5581803,-108.99128,-44.702927,104.80918,-0.71220595,-90.804405
1000000000,-1.0750351,-97.266647,-4.4997692,-119.88295,-42.379723,93.934776,-0.76132804,-101.04978
1100000000,-1.1614922,-107.41634,-2.7262714,-131.29489,-40.345814,82.127907,-0.82131314,-111.33149
1200000000,-1.2717261,-117.63069,-1.1280633,-142.95621,-38.49902,70.028656,-0.89387119,-121.66521
1300000000,-1.4145098,-127.96983,0.34143561,-154.93282,-36.891617,57.690674,-0.98584116,-132.04015
1400000000,-1.5998962,-138.4888,1.7252524,-167.31369,-35.342216,45.455872,-1.1023297,-142.43416
1500000000,-1.8553735,-149.28088,3.0507143,179.59219,-33.900681,32.752262,-1.2544979,-152.86569
1600000000,-2.2533967,-160.47552,4.3496485,165.17476,-32.513294,18.686064,-1.4602765,-163.21974
1700000000,-3.0282617,-171.78946,5.576458,147.71193,-31.224928,1.7525336,-1.7619531,-173.11971
1800000000,-4.4823394,-177.58504,6.0998769,123.57435,-30.643023,-21.607212,-2.0495901,178.76852
1900000000,-4.7448211,-177.35989,3.5678399,102.98377,-33.007763,-40.667652,-1.9562732,170.82669
2000000000,-4.1460981,-179.20033,1.709757,102.48176,-34.709461,-41.166882,-1.6930673,161.24236
2100000000,-2.743408,172.41479,1.1955588,110.52974,-35.089176,-33.400276,-1.456427,149.29079
2200000000,-2.399874,157.87439,3.8778791,116.37868,-32.38945,-28.436636,-1.5991393,136.77264
2300000000,-2.5493786,145.43494,5.9151053,105.29497,-30.348595,-38.763603,-1.8670504,125.21048
2400000000,-2.8139379,134.26408,7.1807261,92.903603,-29.071974,-50.312443,-2.1589701,114.07186
2500000000,-3.1246271,123.75806,8.1246958,80.530754,-28.10648,-61.747929,-2.4699304,103.15858
2600000000,-3.4715946,113.74798,8.8872347,68.321304,-27.315144,-73.136284,-2.8069222,92.379005
2700000000,-3.8429186,104.05304,9.5346508,56.21413,-26.628519,-84.429626,-3.1723661,81.69429
2800000000,-4.2380209,94.737679,10.096662,44.218475,-26.042713,-95.589592,-3.5710783,71.085045
2900000000,-4.6571298,85.702835,10.588286,32.309376,-25.538683,-106.6693,-4.0028248,60.551876
3000000000,-5.1001716,76.98513,11.019023,20.47274,-25.094339,-117.75288,-4.4744563,50.121918
3100000000,-5.5672631,68.524849,11.395541,8.7059622,-24.68602,-128.74829,-4.9849591,39.798088
3200000000,-6.051466,60.410892,11.725581,-2.9977794,-24.323702,-139.74658,-5.5348201,29.634644
3300000000,-6.5471067,52.698978,12.013527,-14.592729,-24.007683,-150.46594,-6.1232696,19.584177
3400000000,-7.0438371,45.382313,12.265157,-26.077658,-23.732321,-161.12587,-6.7522635,9.7360649
3500000000,-7.5325198,38.365086,12.484431,-37.46508,-23.493538,-171.60724,-7.4212437,0.056753997
3600000000,-8.0125332,31.693174,12.674725,-48.755947,-23.275881,177.92632,-8.1318665,-9.3673725
3700000000,-8.475812,25.372265,12.837465,-59.941795,-23.080753,167.67656,-8.8790159,-18.534983
3800000000,-8.9123793,19.456621,12.973144,-71.000206,-22.914257,157.48648,-9.672267,-27.409229
3900000000,-9.3085022,13.80123,13.087197,-81.960487,-22.767921,147.33517,-10.492158,-35.951756
4000000000,-9.6639776,8.3027792,13.178934,-92.792068,-22.65373,137.37276,-11.342721,-44.11676
4100000000,-9.9748955,2.8742247,13.255656,-103.53088,-22.548662,127.49751,-12.201958,-51.853786
4200000000,-10.236609,-2.4901435,13.317076,-114.14821,-22.473061,117.86341,-13.080962,-59.199005
4300000000,-10.454077,-7.8574805,13.364293,-124.65896,-22.401861,108.23374,-13.965337,-66.103065
4400000000,-10.629158,-13.304213,13.39826,-135.04533,-22.339718,98.799294,-14.841875,-72.435158
4500000000,-10.779033,-18.950518,13.42286,-145.34277,-22.279856,89.410606,-15.686174,-78.360153
4600000000,-10.902306,-24.785166,13.44428,-155.55464,-22.235626,80.139816,-16.479401,-83.813774
4700000000,-11.009413,-30.816099,13.456977,-165.67735,-22.201132,70.906906,-17.234085,-88.947037
4800000000,-11.095478,-37.010845,13.466416,-175.7057,-22.172003,61.701988,-17.926598,-93.688751
4900000000,-11.175205,-43.390537,13.469456,174.34625,-22.134998,52.631016,-18.5021,-98.325294
5000000000,-11.252526,-50.061024,13.471958,164.46321,-22.10639,43.639103,-18.987604,-103.09315
5100000000,-11.342593,-56.958698,13.469656,154.66696,-22.084141,34.850021,-19.399296,-107.72434
5200000000,-11.432513,-64.010292,13.466632,144.91512,-22.078997,26.021088,-19.760592,-112.42293
5300000000,-11.523774,-71.158798,13.462247,135.22371,-22.062057,17.305992,-20.022646,-117.17479
5400000000,-11.610561,-78.468025,13.454921,125.57717,-22.030699,8.5075274,-20.190187,-122.48807
5500000000,-11.70279,-85.952316,13.443083,115.9941,-22.00136,-0.14425533,-20.330564,-128.11578
5600000000,-11.819448,-93.593361,13.428679,106.45496,-21.976337,-8.8259678,-20.424299,-134.03661
5700000000,-11.933478,-101.27948,13.412555,96.953194,-21.971657,-17.339016,-20.473604,-140.21362
5800000000,-12.055166,-109.09,13.395813,87.48584,-21.968855,-25.974655,-20.479311,-146.88162
5900000000,-12.162904,-117.01013,13.376078,78.067276,-21.965942,-34.424877,-20.495193,-153.78357
6000000000,-12.279864,-125.14241,13.354967,68.67321,-21.956358,-42.908108,-20.522564,-160.88988
6100000000,-12.402973,-133.25,13.330639,59.323814,-21.930767,-51.273712,-20.516794,-167.88585
6200000000,-12.509912,-141.30457,13.306651,50.006443,-21.921528,-59.753235,-20.473452,-175.06874
6300000000,-12.617852,-149.33676,13.278485,40.730518,-21.91621,-68.15303,-20.443563,177.56721
6400000000,-12.693367,-157.46262,13.252454,31.478806,-21.920538,-76.494141,-20.443396,170.28783
6500000000,-12.782914,-165.73363,13.222435,22.251446,-21.922121,-84.825531,-20.456398,163.19974
6600000000,-12.851566,-173.91418,13.195214,13.053364,-21.922956,-93.187172,-20.406189,156.30167
6700000000,-12.915776,177.93152,13.163712,3.8813519,-21.928417,-101.51455,-20.340736,149.19246
6800000000,-12.956164,169.8306,13.132937,-5.2708626,-21.924953,-109.72157,-20.286491,142.14247
6900000000,-12.99157,161.71776,13.099299,-14.402631,-21.935493,-117.85304,-20.25215,135.26863
7000000000,-12.996532,153.64587,13.065088,-23.508375,-21.941309,-126.06244,-20.181656,128.64366
7100000000,-13.004708,145.61156,13.028595,-32.587391,-21.942484,-134.28842,-20.090166,121.95909
7200000000,-12.981837,137.63959,12.993073,-41.629101,-21.933937,-142.51549,-19.991169,115.36612
7300000000,-12.952511,129.70932,12.956327,-50.654526,-21.93852,-150.68298,-19.892504,108.78316
7400000000,-12.889242,121.84239,12.919359,-59.646069,-21.947493,-158.8857,-19.773033,102.5131
7500000000,-12.830315,114.01891,12.881879,-68.625099,-21.953562,-167.06331,-19.629396,96.19603
7600000000,-12.775819,106.21463,12.84595,-77.574516,-21.964029,-175.17007,-19.485617,89.896713
7700000000,-12.709889,98.58448,12.810955,-86.513931,-21.97151,176.7374,-19.313606,83.308548
7800000000,-12.618854,90.967567,12.773202,-95.425499,-21.988821,168.73349,-19.129465,76.880501
7900000000,-12.518535,83.350731,12.735431,-104.32943,-21.992512,160.75586,-18.925331,70.299232
8000000000,-12.436695,75.604126,12.697244,-113.20818,-22.003801,152.78946,-18.729465,63.582752
8100000000,-12.364614,67.969666,12.660605,-122.07554,-22.004545,144.81842,-18.537954,56.729019
