Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
10.0000,-1.043721E+001,-7.244547E+001,-4.462597E-001,1.763867E+001,-4.562500E-001,1.755870E+001,-1.030427E+001,-7.252108E+001
15.0000,-1.359263E+001,-7.728786E+001,-2.267058E-001,1.178090E+001,-2.278366E-001,1.178360E+001,-1.360147E+001,-7.739736E+001
20.0000,-1.589574E+001,-8.038602E+001,-1.460007E-001,8.725577E+000,-1.464160E-001,8.717477E+000,-1.593484E+001,-8.032076E+001
25.0000,-1.775849E+001,-8.281037E+001,-1.059998E-001,6.827153E+000,-1.070235E-001,6.827840E+000,-1.780933E+001,-8.248154E+001
30.0000,-1.936385E+001,-8.443503E+001,-8.396071E-002,5.521192E+000,-8.560219E-002,5.520287E+000,-1.938962E+001,-8.411050E+001
35.0000,-2.075653E+001,-8.533443E+001,-7.045925E-002,4.547465E+000,-7.240313E-002,4.543762E+000,-2.075978E+001,-8.512406E+001
40.0000,-2.194020E+001,-8.563836E+001,-6.299338E-002,3.789953E+000,-6.530253E-002,3.793089E+000,-2.191331E+001,-8.572993E+001
45.0000,-2.292448E+001,-8.557943E+001,-5.741675E-002,3.176713E+000,-5.930492E-002,3.179559E+000,-2.289802E+001,-8.578118E+001
50.0000,-2.381379E+001,-8.488634E+001,-4.996660E-002,2.662050E+000,-5.363007E-002,2.741760E+000,-2.377739E+001,-8.526173E+001
55.0000,-2.442033E+001,-8.618652E+001,-5.166849E-002,2.225288E+000,-5.251286E-002,2.233682E+000,-2.441497E+001,-8.585669E+001
60.0000,-2.504671E+001,-8.648759E+001,-5.023561E-002,1.852039E+000,-4.699477E-002,1.840919E+000,-2.514345E+001,-8.611102E+001
65.0000,-2.570978E+001,-8.696127E+001,-4.816162E-002,1.512097E+000,-4.990184E-002,1.514408E+000,-2.570646E+001,-8.611061E+001
70.0000,-2.635520E+001,-8.728246E+001,-4.716239E-002,1.212856E+000,-4.862110E-002,1.212623E+000,-2.626669E+001,-8.648536E+001
75.0000,-2.695272E+001,-8.704848E+001,-4.852838E-002,9.345824E-001,-4.926340E-002,9.418083E-001,-2.679147E+001,-8.674451E+001
80.0000,-2.750881E+001,-8.716460E+001,-4.588642E-002,6.862015E-001,-4.792960E-002,6.893569E-001,-2.732207E+001,-8.704137E+001
85.0000,-2.796708E+001,-8.678802E+001,-4.530946E-002,4.520468E-001,-4.766191E-002,4.518395E-001,-2.780251E+001,-8.677361E+001
90.0000,-2.834967E+001,-8.650472E+001,-4.524665E-002,2.297127E-001,-4.709704E-002,2.346872E-001,-2.823455E+001,-8.651367E+001
95.0000,-2.866428E+001,-8.651241E+001,-4.515949E-002,2.533803E-002,-4.704251E-002,2.615075E-002,-2.861114E+001,-8.605634E+001
100.0000,-2.895009E+001,-8.686558E+001,-4.496796E-002,-1.713772E-001,-4.722545E-002,-1.674895E-001,-2.892843E+001,-8.580305E+001
110.0000,-2.952959E+001,-8.704575E+001,-4.522028E-002,-5.372831E-001,-4.740476E-002,-5.333116E-001,-2.945833E+001,-8.610925E+001
120.0000,-3.015817E+001,-8.693189E+001,-4.555875E-002,-8.721420E-001,-4.762503E-002,-8.767968E-001,-2.996808E+001,-8.683566E+001
130.0000,-3.056705E+001,-8.653388E+001,-4.603381E-002,-1.192204E+000,-4.824509E-002,-1.188707E+000,-3.051418E+001,-8.720850E+001
140.0000,-3.088221E+001,-8.614159E+001,-4.677901E-002,-1.485594E+000,-4.861958E-002,-1.487382E+000,-3.087051E+001,-8.664298E+001
150.0000,-3.113219E+001,-8.558999E+001,-4.558417E-002,-1.776943E+000,-4.897685E-002,-1.779555E+000,-3.114414E+001,-8.651519E+001
160.0000,-3.144721E+001,-8.542889E+001,-4.786577E-002,-2.050927E+000,-5.004175E-002,-2.050764E+000,-3.135660E+001,-8.638070E+001
170.0000,-3.170914E+001,-8.477531E+001,-4.846229E-002,-2.314995E+000,-5.078365E-002,-2.312813E+000,-3.157048E+001,-8.659133E+001
180.0000,-3.182541E+001,-8.501793E+001,-4.981142E-002,-2.570987E+000,-5.205261E-002,-2.573566E+000,-3.175498E+001,-8.623184E+001
190.0000,-3.190417E+001,-8.567720E+001,-5.057845E-002,-2.826648E+000,-5.265098E-002,-2.823956E+000,-3.184329E+001,-8.630923E+001
200.0000,-3.205157E+001,-8.685773E+001,-5.302541E-002,-3.058788E+000,-5.300047E-002,-3.073486E+000,-3.189274E+001,-8.659092E+001
210.0000,-3.216130E+001,-8.738512E+001,-5.264896E-002,-3.309654E+000,-5.413722E-002,-3.308449E+000,-3.190613E+001,-8.708685E+001
220.0000,-3.213024E+001,-8.778142E+001,-5.389593E-002,-3.540763E+000,-5.569277E-002,-3.545032E+000,-3.198205E+001,-8.769718E+001
230.0000,-3.212944E+001,-8.843887E+001,-5.560181E-002,-3.771137E+000,-5.646210E-002,-3.771009E+000,-3.197649E+001,-8.772758E+001
240.0000,-3.217485E+001,-8.869219E+001,-5.675879E-002,-4.003783E+000,-5.794368E-002,-4.001613E+000,-3.192804E+001,-8.779386E+001
250.0000,-3.217045E+001,-8.885967E+001,-5.651491E-002,-4.225721E+000,-5.979015E-002,-4.226608E+000,-3.196884E+001,-8.856126E+001
260.0000,-3.201152E+001,-8.864293E+001,-5.908921E-002,-4.449617E+000,-6.093662E-002,-4.453865E+000,-3.176633E+001,-8.908118E+001
270.0000,-3.191140E+001,-8.925034E+001,-6.040543E-002,-4.672828E+000,-6.177034E-002,-4.671384E+000,-3.178667E+001,-9.029063E+001
280.0000,-3.190752E+001,-8.989977E+001,-6.161660E-002,-4.887194E+000,-6.279285E-002,-4.892498E+000,-3.170401E+001,-9.038223E+001
290.0000,-3.186019E+001,-9.038270E+001,-6.264275E-002,-5.106078E+000,-6.327176E-002,-5.107608E+000,-3.162794E+001,-9.145760E+001
300.0000,-3.174695E+001,-9.093394E+001,-6.511232E-002,-5.320509E+000,-6.670918E-002,-5.323443E+000,-3.160394E+001,-9.186140E+001
310.0000,-3.165588E+001,-9.151807E+001,-6.576410E-002,-5.526853E+000,-6.767698E-002,-5.530656E+000,-3.150258E+001,-9.285773E+001
320.0000,-3.163345E+001,-9.240015E+001,-6.637138E-002,-5.735533E+000,-6.898938E-002,-5.747527E+000,-3.147348E+001,-9.309028E+001
330.0000,-3.151058E+001,-9.293786E+001,-6.823070E-002,-5.958504E+000,-6.986300E-002,-5.951635E+000,-3.142276E+001,-9.324767E+001
340.0000,-3.143337E+001,-9.328441E+001,-6.843432E-002,-6.161178E+000,-6.992383E-002,-6.158363E+000,-3.132322E+001,-9.389536E+001
350.0000,-3.130273E+001,-9.413901E+001,-6.824678E-002,-6.367678E+000,-7.133755E-002,-6.369427E+000,-3.123520E+001,-9.566703E+001
360.0000,-3.112374E+001,-9.505611E+001,-7.108352E-002,-6.577456E+000,-7.380110E-002,-6.576094E+000,-3.105268E+001,-9.588438E+001
370.0000,-3.101579E+001,-9.577699E+001,-7.342718E-002,-6.784681E+000,-7.483491E-002,-6.784911E+000,-3.089581E+001,-9.691805E+001
380.0000,-3.087660E+001,-9.656007E+001,-7.513148E-002,-6.990580E+000,-7.592560E-002,-6.990317E+000,-3.075280E+001,-9.813117E+001
390.0000,-3.071394E+001,-9.723453E+001,-7.507638E-002,-7.200727E+000,-7.763539E-002,-7.197814E+000,-3.059891E+001,-9.897088E+001
400.0000,-3.063308E+001,-9.858646E+001,-7.738131E-002,-7.397612E+000,-7.852845E-002,-7.399974E+000,-3.040916E+001,-9.951839E+001
410.0000,-3.055634E+001,-9.937846E+001,-7.739308E-002,-7.603545E+000,-8.037943E-002,-7.604278E+000,-3.030614E+001,-1.004507E+002
420.0000,-3.044305E+001,-1.000945E+002,-7.893810E-002,-7.807686E+000,-8.051138E-002,-7.804890E+000,-3.023473E+001,-1.010071E+002
430.0000,-3.032536E+001,-1.008215E+002,-8.019436E-002,-8.011246E+000,-8.254635E-002,-8.018621E+000,-3.012549E+001,-1.015864E+002
440.0000,-3.019998E+001,-1.016942E+002,-8.137881E-002,-8.209785E+000,-8.322630E-002,-8.209769E+000,-3.003992E+001,-1.021848E+002
450.0000,-3.005757E+001,-1.023186E+002,-8.136601E-002,-8.405854E+000,-8.450057E-002,-8.410910E+000,-2.996894E+001,-1.035522E+002
460.0000,-2.998902E+001,-1.029158E+002,-8.390643E-002,-8.618861E+000,-8.550882E-002,-8.609157E+000,-2.985863E+001,-1.036980E+002
470.0000,-2.980231E+001,-1.036474E+002,-8.606540E-002,-8.810807E+000,-8.677545E-002,-8.812948E+000,-2.970709E+001,-1.048440E+002
480.0000,-2.968642E+001,-1.049163E+002,-8.666182E-002,-9.018328E+000,-8.907142E-002,-9.016910E+000,-2.954763E+001,-1.060641E+002
490.0000,-2.959076E+001,-1.059588E+002,-8.935901E-002,-9.208861E+000,-9.009983E-002,-9.217268E+000,-2.939973E+001,-1.069633E+002
500.0000,-2.946973E+001,-1.069548E+002,-9.000320E-002,-9.421981E+000,-9.048959E-002,-9.410081E+000,-2.928340E+001,-1.078634E+002
510.0000,-2.933261E+001,-1.077670E+002,-9.113108E-002,-9.615069E+000,-9.289262E-002,-9.615951E+000,-2.914360E+001,-1.088305E+002
520.0000,-2.919713E+001,-1.086520E+002,-9.281416E-002,-9.816993E+000,-9.396967E-002,-9.818800E+000,-2.901033E+001,-1.095424E+002
530.0000,-2.905765E+001,-1.095740E+002,-9.454385E-002,-1.001764E+001,-9.552263E-002,-1.001515E+001,-2.892953E+001,-1.103773E+002
540.0000,-2.892895E+001,-1.106956E+002,-9.618560E-002,-1.021191E+001,-9.732324E-002,-1.021579E+001,-2.881225E+001,-1.112766E+002
550.0000,-2.882174E+001,-1.113910E+002,-9.746298E-002,-1.040735E+001,-9.898911E-002,-1.041578E+001,-2.872500E+001,-1.119732E+002
560.0000,-2.867422E+001,-1.123064E+002,-9.914239E-002,-1.061009E+001,-1.001906E-001,-1.061479E+001,-2.860750E+001,-1.125282E+002
570.0000,-2.857513E+001,-1.130500E+002,-9.966303E-002,-1.081577E+001,-1.023572E-001,-1.081136E+001,-2.849828E+001,-1.133593E+002
580.0000,-2.849693E+001,-1.135845E+002,-1.019957E-001,-1.101003E+001,-1.031186E-001,-1.101251E+001,-2.839729E+001,-1.143808E+002
590.0000,-2.837880E+001,-1.141212E+002,-1.031368E-001,-1.121262E+001,-1.047277E-001,-1.121401E+001,-2.827385E+001,-1.152948E+002
600.0000,-2.828523E+001,-1.149386E+002,-1.056973E-001,-1.141429E+001,-1.059478E-001,-1.141162E+001,-2.818287E+001,-1.161868E+002
610.0000,-2.818904E+001,-1.158190E+002,-1.069684E-001,-1.161349E+001,-1.088599E-001,-1.161254E+001,-2.807464E+001,-1.169336E+002
620.0000,-2.813851E+001,-1.166873E+002,-1.086822E-001,-1.181094E+001,-1.097542E-001,-1.181188E+001,-2.796597E+001,-1.176464E+002
630.0000,-2.796880E+001,-1.171742E+002,-1.102669E-001,-1.200703E+001,-1.120588E-001,-1.201299E+001,-2.784459E+001,-1.183815E+002
640.0000,-2.785723E+001,-1.178022E+002,-1.122738E-001,-1.221088E+001,-1.145310E-001,-1.221325E+001,-2.775889E+001,-1.190782E+002
650.0000,-2.774817E+001,-1.187521E+002,-1.150173E-001,-1.241545E+001,-1.166356E-001,-1.241456E+001,-2.764232E+001,-1.197715E+002
660.0000,-2.762274E+001,-1.194292E+002,-1.174387E-001,-1.261421E+001,-1.185161E-001,-1.261738E+001,-2.752663E+001,-1.203986E+002
670.0000,-2.754515E+001,-1.201181E+002,-1.213491E-001,-1.281121E+001,-1.215402E-001,-1.281732E+001,-2.745286E+001,-1.213033E+002
680.0000,-2.743523E+001,-1.208419E+002,-1.221880E-001,-1.301292E+001,-1.245208E-001,-1.301704E+001,-2.736251E+001,-1.218570E+002
690.0000,-2.731402E+001,-1.213842E+002,-1.259456E-001,-1.321491E+001,-1.275116E-001,-1.321813E+001,-2.727161E+001,-1.224642E+002
700.0000,-2.720922E+001,-1.219865E+002,-1.298701E-001,-1.341295E+001,-1.317555E-001,-1.341500E+001,-2.716482E+001,-1.231551E+002
710.0000,-2.712936E+001,-1.224386E+002,-1.346653E-001,-1.361681E+001,-1.353106E-001,-1.361555E+001,-2.702331E+001,-1.236971E+002
720.0000,-2.698184E+001,-1.228709E+002,-1.393862E-001,-1.380932E+001,-1.397863E-001,-1.381271E+001,-2.696051E+001,-1.244168E+002
730.0000,-2.686724E+001,-1.233448E+002,-1.421670E-001,-1.400654E+001,-1.447249E-001,-1.400769E+001,-2.682633E+001,-1.250796E+002
