Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
10.000000,-0.014,-0.609,-64.763,-100.981,-59.947,8.906,-0.002,-0.571
15.000000,-0.011,-1.068,-63.127,170.190,-73.200,-69.594,-0.001,-0.837
20.000000,-0.005,-1.445,-77.023,-174.993,-63.112,84.243,-0.005,-1.168
25.000000,-0.010,-1.805,-65.468,89.973,-60.627,100.840,-0.003,-1.490
30.000000,-0.002,-2.189,-67.422,91.224,-66.495,64.145,-0.001,-1.775
35.000000,-0.007,-2.552,-66.205,70.025,-65.688,105.205,-0.006,-2.095
40.000000,-0.008,-2.909,-62.910,97.081,-63.430,92.126,-0.005,-2.409
45.000000,-0.004,-3.348,-63.062,79.252,-62.757,88.241,0.000,-2.764
50.000000,-0.004,-3.715,-60.579,86.052,-62.073,87.925,-0.003,-3.080
55.000000,-0.003,-4.076,-61.283,86.525,-60.778,86.867,-0.004,-3.381
60.000000,-0.004,-4.440,-60.377,87.445,-60.435,84.647,-0.002,-3.692
65.000000,-0.002,-4.814,-58.979,83.923,-59.159,84.837,-0.002,-4.000
70.000000,-0.005,-5.171,-58.848,83.963,-58.699,83.154,-0.003,-4.297
75.000000,-0.003,-5.542,-58.195,85.029,-58.339,86.241,0.000,-4.612
80.000000,-0.003,-5.904,-57.881,84.453,-57.594,83.425,-0.008,-4.917
85.000000,-0.001,-6.278,-57.517,84.727,-57.504,84.505,0.000,-5.222
90.000000,-0.002,-6.642,-56.645,82.842,-57.050,84.409,-0.004,-5.528
95.000000,-0.003,-7.011,-56.406,82.938,-56.154,80.916,-0.004,-5.846
100.000000,-0.002,-7.377,-55.677,83.539,-56.003,81.765,-0.004,-6.141
105.000000,-0.003,-7.748,-55.794,83.069,-55.642,82.515,-0.003,-6.451
110.000000,-0.003,-8.112,-55.015,80.902,-55.307,80.909,-0.004,-6.763
115.000000,-0.003,-8.480,-54.736,82.680,-54.783,81.554,-0.003,-7.062
120.000000,-0.005,-8.853,-54.278,81.846,-54.281,82.153,-0.004,-7.371
125.000000,-0.005,-9.220,-53.951,80.599,-54.172,81.610,-0.003,-7.677
130.000000,-0.004,-9.585,-53.741,80.931,-53.760,80.983,-0.006,-7.983
135.000000,-0.005,-9.948,-53.390,80.927,-53.336,81.258,-0.005,-8.290
140.000000,-0.004,-10.311,-53.128,79.497,-53.069,80.281,-0.005,-8.596
145.000000,-0.004,-10.683,-52.748,79.308,-52.837,80.233,0.003,-8.898
150.000000,-0.003,-11.043,-52.567,80.279,-52.462,79.678,-0.007,-9.202
155.000000,-0.004,-11.415,-52.146,79.500,-52.125,79.133,-0.004,-9.507
160.000000,-0.004,-11.774,-51.952,78.552,-51.940,78.964,-0.005,-9.816
165.000000,-0.004,-12.140,-51.510,78.294,-51.649,78.108,-0.006,-10.127
170.000000,-0.005,-12.514,-51.505,77.626,-51.391,77.691,0.001,-10.433
175.000000,-0.002,-12.875,-51.203,78.509,-51.196,77.528,-0.006,-10.746
180.000000,-0.003,-13.249,-50.895,77.692,-50.842,77.333,-0.003,-11.041
185.000000,-0.005,-13.611,-50.760,77.104,-50.561,76.946,-0.005,-11.352
190.000000,-0.003,-13.984,-50.445,76.824,-50.502,76.867,-0.008,-11.654
195.000000,-0.005,-14.349,-50.261,76.745,-50.158,76.128,-0.005,-11.964
200.000000,-0.005,-14.717,-50.016,76.007,-50.028,75.844,-0.009,-12.267
205.000000,-0.006,-15.101,-49.758,75.788,-49.743,75.647,-0.005,-12.568
210.000000,-0.006,-15.471,-49.565,75.350,-49.554,75.576,-0.006,-12.885
215.000000,-0.005,-15.813,-49.325,75.343,-49.329,75.204,-0.007,-13.196
220.000000,-0.005,-16.210,-49.150,74.744,-49.146,74.727,-0.007,-13.484
225.000000,-0.006,-16.573,-48.923,74.543,-48.910,74.028,-0.004,-13.806
230.000000,-0.005,-16.953,-48.783,74.212,-48.679,73.978,-0.005,-14.112
